"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AW1","AW2","AW3","GA1","GA2","GA3","GE1","GF1","IA1","KA1","KA2","MA1","MD1","MW1","OC1","OD1","REM","EQD"
"07471099999","2020-02-05T00:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","350,1,N,0036,1","99999,9,9,N","003900,1,9,9","+0007,1","-0005,1","99999,9","03,0000,2,1","06,0000,2,1",,"9999,1,9,999999,9,9",,,,"99,9,+00150,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,00150,1,99,9,99,9",,,,"99999,9,09320,1","3,1,013,1,+999,9","70,1",,"3,99,0098,1,999","SYN09807471 04239 83507 10007 21005 39320 4//// 53013 69901 770// 333 4/000 69907 90710 91119 555 69905=",
"07471099999","2020-02-05T01:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","340,1,N,0041,1","99999,9,9,N","020000,1,9,9","+0012,1","-0012,1","99999,9","01,0000,2,1",,,,,,,"99,9,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,00450,1,99,9,99,9",,,,"99999,9,09322,1","1,1,011,1,+999,9","00,1",,"3,99,0057,1,999","SYN07607471 24470 83408 10012 21012 39322 4//// 51011 700// 333 69905 90710 91111=",
"07471099999","2020-02-05T02:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","330,1,N,0051,1","99999,9,9,N","020000,1,9,9","+0008,1","-0011,1","99999,9","01,0000,2,1",,,,,,,"99,9,+00250,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,00250,1,99,9,99,9",,,,"99999,9,09325,1","1,1,010,1,+999,9","00,1",,"3,99,0108,1,999","SYN07607471 24370 83310 10008 21011 39325 4//// 51010 700// 333 69905 90710 91121=",
"07471099999","2020-02-05T03:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","330,1,N,0057,1","99999,9,9,N","020000,1,9,9","+0011,1","-0015,1","99999,9","03,0000,2,1",,,"9999,1,9,999999,9,9",,,,"99,9,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,01250,1,99,9,99,9",,,,"99999,9,09323,1","9,9,003,1,+999,9","00,1",,"3,99,0088,1,999","SYN09207471 24670 83311 10011 21015 39323 4//// 50003 700// 333 4/000 69907 90710 91117 555 60005=",
"07471099999","2020-02-05T04:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","330,1,N,0067,1","99999,9,9,N","020000,1,9,9","+0008,1","-0018,1","99999,9","01,0000,9,1",,,,,,,"99,9,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","07,99,1,99,9,99,9,01250,1,99,9,99,9",,,,"99999,9,09323,1","1,1,001,1,+999,9","00,1",,"3,99,0098,1,999","SYN07607471 24670 73313 10008 21018 39323 4//// 51001 700// 333 60005 90710 91119=",
"07471099999","2020-02-05T05:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","330,1,N,0051,1","99999,9,9,N","020000,1,9,9","+0011,1","-0011,1","99999,9","01,0000,9,1",,,,,,,"99,9,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,01250,1,99,9,99,9",,,,"99999,9,09327,1","3,1,002,1,+999,9","00,1",,"3,99,0082,1,999","SYN07607471 24670 83310 10011 21011 39327 4//// 53002 700// 333 60005 90710 91116=",
"07471099999","2020-02-05T06:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","340,1,N,0046,1","99999,9,9,N","020000,1,9,9","+0013,1","-0016,1","99999,9","03,0000,9,1","12,0000,2,1","24,0002,3,1","9999,1,9,999999,9,9",,,,"99,9,+01250,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,01250,1,99,9,99,9",,"240,M,+0024,1","240,N,+0005,1","99999,9,09328,1","3,1,005,1,+999,9","00,1",,"3,99,0088,1,999","SYN12807471 04670 83409 10013 21016 39328 4//// 53005 69902 700// 333 10024 20005 3/000 4/000 55044 60007 70002 90710 91117 555 60005=",
"07471099999","2020-02-05T07:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","350,1,N,0051,1","99999,9,9,N","020000,1,9,9","+0013,1","-0011,1","99999,9","01,0000,9,1",,,,,,,"99,9,+00800,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,00800,1,99,9,99,9",,,,"99999,9,09334,1","3,1,011,1,+999,9","00,1",,"3,99,0088,1,999","SYN07607471 24570 83510 10013 21011 39334 4//// 53011 700// 333 60005 90710 91117=",
"07471099999","2020-02-05T07:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","350,1,N,0051,1","00945,1,9,N","009999,1,9,9","+0010,1","-0010,1","99999,9",,,,,,,,"02,1,+00732,1,99,9","07,1,+00945,1,99,9","08,1,+01128,1,99,9","9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00732,1,99,9,99,9",,,,"10300,1,99999,9",,,,,"MET071METAR LFHP 050700Z AUTO 35010KT 9999 FEW024 BKN031 OVC037 01/M01 Q1030=",
"07471099999","2020-02-05T07:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","330,1,V,0046,1","00518,1,C,N","009999,1,9,9","+0010,1","+0000,1","99999,9",,,,,,,,"02,1,+00335,1,99,9","04,1,+00518,1,99,9","07,1,+00732,1,99,9","9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00335,1,99,9,99,9",,,,"10310,1,99999,9",,,,,"MET079METAR LFHP 050730Z AUTO 33009KT 300V360 9999 FEW011 SCT017 BKN024 01/M00 Q1031=",
"07471099999","2020-02-05T08:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","340,1,N,0031,1","99999,9,9,N","018000,1,9,9","+0013,1","-0005,1","99999,9","01,0000,2,1",,,,,,,"99,9,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,00450,1,99,9,99,9",,,,"99999,9,09340,1","3,1,013,1,+999,9","00,1",,"3,99,0077,1,999","SYN07607471 24468 83406 10013 21005 39340 4//// 53013 700// 333 69905 90710 91115=",
"07471099999","2020-02-05T08:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","340,1,N,0031,1","00701,1,C,N","009999,1,9,9","+0010,1","+0000,1","99999,9",,,,,,,,"02,1,+00488,1,99,9","04,1,+00701,1,99,9","07,1,+00884,1,99,9","9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9",,,,"10310,1,99999,9",,,,,"MET071METAR LFHP 050800Z AUTO 34006KT 9999 FEW016 SCT023 BKN029 01/M00 Q1031=",
"07471099999","2020-02-05T08:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","350,1,N,0026,1","00549,1,C,N","009999,1,9,9","+0020,1","+0000,1","99999,9",,,,,,,,"07,1,+00549,1,99,9","08,1,+00823,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00549,1,99,9,99,9",,,,"10310,1,99999,9",,,,,"MET064METAR LFHP 050830Z AUTO 35005KT 9999 BKN018 OVC027 02/M00 Q1031=",
"07471099999","2020-02-05T09:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","350,1,N,0051,1","99999,9,9,N","020000,1,9,9","+0026,1","+0002,1","99999,9","03,0000,9,1",,,"9999,1,9,999999,9,9",,,,"99,9,+00450,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,00450,1,99,9,99,9",,,,"99999,9,09343,1","1,1,015,1,+999,9","00,1",,"3,99,0072,1,999","SYN09207471 24470 83510 10026 20002 39343 4//// 51015 700// 333 4/000 69907 90710 91114 555 69905=","Q01  00002PRCP03"
"07471099999","2020-02-05T09:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","350,1,N,0051,1","00549,1,C,N","009999,1,9,9","+0030,1","+0000,1","99999,9",,,,,,,,"07,1,+00549,1,99,9","08,1,+00732,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00549,1,99,9,99,9",,,,"10310,1,99999,9",,,,,"MET063METAR LFHP 050900Z AUTO 35010KT 9999 BKN018 OVC024 03/00 Q1031=",
"07471099999","2020-02-05T09:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","340,1,N,0077,1","00884,1,9,N","009999,1,9,9","+0030,1","-0010,1","99999,9",,,,,,,,"02,1,+00518,1,99,9","07,1,+00884,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00518,1,99,9,99,9",,,,"10320,1,99999,9",,,,,"MET064METAR LFHP 050930Z AUTO 34015KT 9999 FEW017 BKN029 03/M01 Q1032=",
"07471099999","2020-02-05T10:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","340,1,N,0067,1","99999,9,9,N","020000,1,9,9","+0027,1","-0013,1","99999,9","01,0000,9,1",,,,,,,"99,9,+00800,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,00800,1,99,9,99,9",,,,"99999,9,09348,1","1,1,014,1,+999,9","00,1",,"3,99,0103,1,999","SYN07607471 24570 83413 10027 21013 39348 4//// 51014 700// 333 60005 90710 91120=",
"07471099999","2020-02-05T10:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","340,1,N,0067,1","00914,1,9,N","009999,1,9,9","+0030,1","-0010,1","99999,9",,,,,,,,"02,1,+00701,1,99,9","08,1,+00914,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00701,1,99,9,99,9",,,,"10320,1,99999,9",,,,,"MET064METAR LFHP 051000Z AUTO 34013KT 9999 FEW023 OVC030 03/M01 Q1032=",
"07471099999","2020-02-05T10:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","350,1,N,0062,1","00762,1,C,N","009999,1,9,9","+0030,1","-0010,1","99999,9",,,,,,,,"07,1,+00762,1,99,9","08,1,+00914,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00762,1,99,9,99,9",,,,"10320,1,99999,9",,,,,"MET064METAR LFHP 051030Z AUTO 35012KT 9999 BKN025 OVC030 03/M01 Q1032=",
"07471099999","2020-02-05T11:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","350,1,N,0062,1","99999,9,9,N","020000,1,9,9","+0031,1","-0017,1","99999,9","01,0000,9,1",,,,,,,"99,9,+00800,1,99,9",,,"9,MSL   ,+99999,+99999","07,99,1,99,9,99,9,00800,1,99,9,99,9",,,,"99999,9,09350,1","2,1,010,1,+999,9","00,1",,"3,99,0103,1,999","SYN07607471 24570 73512 10031 21017 39350 4//// 52010 700// 333 60005 90710 91120=",
"07471099999","2020-02-05T11:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","350,1,N,0062,1","00732,1,C,N","009999,1,9,9","+0030,1","-0020,1","99999,9",,,,,,,,"07,1,+00732,1,99,9","07,1,+00914,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00732,1,99,9,99,9",,,,"10320,1,99999,9",,,,,"MET064METAR LFHP 051100Z AUTO 35012KT 9999 BKN024 BKN030 03/M02 Q1032=",
"07471099999","2020-02-05T11:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","350,1,N,0057,1","00792,1,C,N","009999,1,9,9","+0040,1","-0020,1","99999,9",,,,,,,,"07,1,+00792,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00792,1,99,9,99,9",,,,"10320,1,99999,9",,,,,"MET057METAR LFHP 051130Z AUTO 35011KT 9999 BKN026 04/M02 Q1032=",
"07471099999","2020-02-05T12:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","350,1,N,0051,1","99999,9,9,N","020000,1,9,9","+0036,1","-0010,1","99999,9","03,0000,9,1","06,0000,9,1",,"9999,1,9,999999,9,9",,,,"99,9,+00800,1,99,9",,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,00800,1,99,9,99,9",,,,"99999,9,09346,1","9,9,003,1,+999,9","00,1",,"3,99,0103,1,999","SYN09807471 04570 83510 10036 21010 39346 4//// 50003 69901 700// 333 4/000 60007 90710 91120 555 60005=","Q01  00002PRCP06"
"07471099999","2020-02-05T12:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","350,1,N,0051,1","00823,1,C,N","009999,1,9,9","+0040,1","-0010,1","99999,9",,,,,,,,"08,1,+00823,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00823,1,99,9,99,9",,,,"10320,1,99999,9",,,,,"MET057METAR LFHP 051200Z AUTO 35010KT 9999 OVC027 04/M01 Q1032=",
"07471099999","2020-02-05T12:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","010,1,V,0046,1","00823,1,C,N","009999,1,9,9","+0050,1","-0010,1","99999,9",,,,,,,,"07,1,+00823,1,99,9","07,1,+01006,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00823,1,99,9,99,9",,,,"10310,1,99999,9",,,,,"MET072METAR LFHP 051230Z AUTO 01009KT 340V070 9999 BKN027 BKN033 05/M01 Q1031=",
"07471099999","2020-02-05T13:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","010,1,N,0041,1","99999,9,9,N","020000,1,9,9","+0055,1","-0004,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09341,1","8,1,007,1,+999,9","00,1",,"3,99,0077,1,999","SYN07607471 24570 /0108 10055 21004 39341 4//// 58007 700// 333 60005 90710 91115=",
"07471099999","2020-02-05T13:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","010,1,V,0041,1","01006,1,9,N","009999,1,9,9","+0060,1","+0000,1","99999,9",,,,,,,,"04,1,+00823,1,99,9","07,1,+01006,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00823,1,99,9,99,9",,,,"10310,1,99999,9",,,,,"MET072METAR LFHP 051300Z AUTO 01008KT 330V080 9999 SCT027 BKN033 06/M00 Q1031=",
"07471099999","2020-02-05T13:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","040,1,V,0041,1","99999,9,9,N","009999,1,9,9","+0060,1","-0030,1","99999,9",,,,,,,,"02,1,+00884,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00884,1,99,9,99,9",,,,"10310,1,99999,9",,,,,"MET065METAR LFHP 051330Z AUTO 04008KT 010V070 9999 FEW029 06/M03 Q1031=",
"07471099999","2020-02-05T14:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","020000,1,9,9","+0051,1","-0020,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09336,1","8,1,014,1,+999,9","00,1",,"3,99,0088,1,999","SYN07607471 24570 /3608 10051 21020 39336 4//// 58014 700// 333 60005 90710 91117=",
"07471099999","2020-02-05T14:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","360,1,V,0041,1","00914,1,C,N","009999,1,9,9","+0050,1","-0020,1","99999,9",,,,,,,,"07,1,+00914,1,99,9","07,1,+07315,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00914,1,99,9,99,9",,,,"10310,1,99999,9",,,,,"MET072METAR LFHP 051400Z AUTO 36008KT 330V040 9999 BKN030 BKN240 05/M02 Q1031=",
"07471099999","2020-02-05T14:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","010,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0060,1","-0020,1","99999,9",,,,,,,,,,,,,,,,"10310,1,99999,9",,,,,"MET051METAR LFHP 051430Z AUTO 01009KT CAVOK 06/M02 Q1031=",
"07471099999","2020-02-05T15:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","030,1,N,0046,1","99999,9,9,N","020000,1,9,9","+0056,1","-0043,1","99999,9","03,0000,9,1",,,"9999,1,9,999999,9,9",,,,,,,,,,,,"99999,9,09332,1","6,1,014,1,+999,9","00,1",,"3,99,0088,1,999","SYN09207471 24570 /0309 10056 21043 39332 4//// 56014 700// 333 4/000 60007 90710 91117 555 60005=",
"07471099999","2020-02-05T15:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","030,1,V,0046,1","99999,9,9,N","009999,1,9,9","+0060,1","-0040,1","99999,9",,,,,,,,"02,1,+00945,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00945,1,99,9,99,9",,,,"10300,1,99999,9",,,,,"MET065METAR LFHP 051500Z AUTO 03009KT 360V060 9999 FEW031 06/M04 Q1030=",
"07471099999","2020-02-05T15:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","010,1,N,0051,1","99999,9,9,Y","009900,5,9,9","+0060,1","-0040,1","99999,9",,,,,,,,,,,,,,,,"10300,1,99999,9",,,,,"MET051METAR LFHP 051530Z AUTO 01010KT CAVOK 06/M04 Q1030=",
"07471099999","2020-02-05T16:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","030,1,N,0046,1","99999,9,9,N","020000,1,9,9","+0046,1","-0042,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09329,1","6,1,012,1,+999,9","00,1",,"3,99,0082,1,999","SYN07607471 24970 /0309 10046 21042 39329 4//// 56012 700// 333 60005 90710 91116=",
"07471099999","2020-02-05T16:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","030,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0050,1","-0040,1","99999,9",,,,,,,,,,,,,,,,"10300,1,99999,9",,,,,"MET051METAR LFHP 051600Z AUTO 03009KT CAVOK 05/M04 Q1030=",
"07471099999","2020-02-05T16:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","050,1,V,0021,1","99999,9,9,Y","009900,5,9,9","+0030,1","-0040,1","99999,9",,,,,,,,,,,,,,,,"10300,1,99999,9",,,,,"MET059METAR LFHP 051630Z AUTO 05004KT 020V080 CAVOK 03/M04 Q1030=",
"07471099999","2020-02-05T17:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","040,1,N,0026,1","99999,9,9,N","020000,1,9,9","+0023,1","-0040,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09330,1","5,1,006,1,+999,9","00,1",,"3,99,0062,1,999","SYN07607471 24970 /0405 10023 21040 39330 4//// 55006 700// 333 60005 90710 91112=",
"07471099999","2020-02-05T17:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","040,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0020,1","-0040,1","99999,9",,,,,,,,,,,,,,,,"10300,1,99999,9",,,,,"MET051METAR LFHP 051700Z AUTO 04005KT CAVOK 02/M04 Q1030=",
"07471099999","2020-02-05T17:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","030,1,V,0015,1","99999,9,9,Y","009900,5,9,9","+0020,1","-0040,1","99999,9",,,,,,,,,,,,,,,,"10300,1,99999,9",,,,,"MET059METAR LFHP 051730Z AUTO 03003KT 350V060 CAVOK 02/M04 Q1030=",
"07471099999","2020-02-05T18:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","020000,1,9,9","+0011,1","-0034,1","99999,9","03,0000,9,1","12,0000,9,1",,"9999,1,9,999999,9,9",,,,,,,,,,"120,M,+0060,1","120,N,+0009,1","99999,9,09333,1","3,1,001,1,+999,9","00,1",,"3,99,0046,1,999","SYN11007471 04570 /0000 10011 21034 39333 4//// 53001 69902 700// 333 10060 20009 4/000 60007 90710 91109 555 60005=","Q01  00002PRCP12"
"07471099999","2020-02-05T18:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","009999,1,9,9","+0010,1","-0030,1","99999,9",,,,,,,,"02,1,+00792,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00792,1,99,9,99,9",,,,"10300,1,99999,9",,,,,"MET057METAR LFHP 051800Z AUTO 00000KT 9999 FEW026 01/M03 Q1030=",
"07471099999","2020-02-05T18:30:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","360,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0010,1","-0030,1","99999,9",,,,,,,,"02,1,+00792,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00792,1,99,9,99,9",,,,"10300,1,99999,9",,,,,"MET057METAR LFHP 051830Z AUTO 36005KT 9999 FEW026 01/M03 Q1030=",
"07471099999","2020-02-05T19:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","030,1,N,0021,1","99999,9,9,N","020000,1,9,9","+0010,1","-0029,1","99999,9","01,0000,9,1",,,,,,,"99,9,+00800,1,99,9",,,"9,MSL   ,+99999,+99999","07,99,1,99,9,99,9,00800,1,99,9,99,9",,,,"99999,9,09328,1","8,1,001,1,+999,9","00,1",,"3,99,0036,1,999","SYN07607471 24570 70304 10010 21029 39328 4//// 58001 700// 333 60005 90710 91107=",
"07471099999","2020-02-05T19:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-15","99999","V020","030,1,N,0021,1","07620,1,9,N","009999,1,9,9","+0010,1","-0030,1","99999,9",,,,,,,,"02,1,+00701,1,99,9","07,1,+07620,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00701,1,99,9,99,9",,,,"10300,1,99999,9",,,,,"MET064METAR LFHP 051900Z AUTO 03004KT 9999 FEW023 BKN250 01/M03 Q1030=",
"07471099999","2020-02-05T20:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","310,1,N,0021,1","99999,9,9,N","020000,1,9,9","+0003,1","-0027,1","99999,9","01,0000,9,1",,,,,,,,,,"9,MSL   ,+99999,+99999","06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"99999,9,09328,1","8,1,002,1,+999,9","00,1",,"3,99,0041,1,999","SYN07607471 24970 63104 10003 21027 39328 4//// 58002 700// 333 60005 90710 91108=",
"07471099999","2020-02-05T21:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","360,1,N,0026,1","99999,9,9,N","020000,1,9,9","-0009,1","-0038,1","99999,9","03,0000,9,1",,,"9999,1,9,999999,9,9",,,,,,,,,,,,"99999,9,09330,1","5,1,003,1,+999,9","00,1",,"3,99,0041,1,999","SYN09207471 24970 /3605 11009 21038 39330 4//// 55003 700// 333 4/000 60007 90710 91108 555 60005=",
"07471099999","2020-02-05T22:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","020000,1,9,9","-0007,1","-0046,1","99999,9","01,0000,9,1",,,,,,,,,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"99999,9,09328,1","9,9,000,1,+999,9","00,1",,"3,99,0021,1,999","SYN07607471 24970 83201 11007 21046 39328 4//// 50000 700// 333 60005 90710 91104=",
"07471099999","2020-02-05T23:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","260,1,N,0010,1","99999,9,9,N","020000,1,9,9","-0018,1","-0055,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09328,1","9,9,000,1,+999,9","00,1",,"3,99,0026,1,999","SYN07607471 24970 /2602 11018 21055 39328 4//// 50000 700// 333 60005 90710 91105=",
"07471099999","2020-02-06T00:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","240,1,N,0015,1","99999,9,9,N","020000,1,9,9","-0027,1","-0058,1","99999,9","03,0000,9,1","06,0000,9,1",,"9999,1,9,999999,9,9",,,,,,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"99999,9,09327,1","6,1,003,1,+999,9","00,1",,"3,99,0021,1,999","SYN09807471 04970 82403 11027 21058 39327 4//// 56003 60001 700// 333 4/000 60007 90710 91104 555 60005=",
"07471099999","2020-02-06T01:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","170,1,N,0010,1","99999,9,9,N","020000,1,9,9","-0031,1","-0056,1","99999,9","01,0000,9,1",,,,,,,,,,"9,MSL   ,+99999,+99999","07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"99999,9,09317,1","8,1,011,1,+999,9","00,1",,"3,99,0026,1,999","SYN07607471 24970 71702 11031 21056 39317 4//// 58011 700// 333 60005 90710 91105=",
"07471099999","2020-02-06T02:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","020000,1,9,9","-0044,1","-0062,1","99999,9","01,0000,9,1",,,,,,,,,,"9,MSL   ,+99999,+99999","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"99999,9,09315,1","8,1,013,1,+999,9","00,1",,"3,99,0021,1,999","SYN07607471 24970 82302 11044 21062 39315 4//// 58013 700// 333 60005 90710 91104=",
"07471099999","2020-02-06T03:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","210,1,N,0010,1","99999,9,9,N","020000,1,9,9","-0050,1","-0064,1","99999,9","03,0000,9,1",,,"9999,1,9,999999,9,9",,,,,,,"9,MSL   ,+99999,+99999","06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"99999,9,09307,1","6,1,020,1,+999,9","00,1",,"3,99,0015,1,999","SYN09207471 24970 62102 11050 21064 39307 4//// 56020 700// 333 4/000 60007 90710 91103 555 60005=",
"07471099999","2020-02-06T04:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","020000,1,9,9","-0054,1","-0068,1","99999,9","01,0000,9,1",,,,,,,,,,"9,MSL   ,+99999,+99999","06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,"99999,9,09308,1","5,1,009,1,+999,9","00,1",,"3,99,0015,1,999","SYN07607471 24970 62502 11054 21068 39308 4//// 55009 700// 333 60005 90710 91103=",
"07471099999","2020-02-06T05:00:00","4","45.080689","3.762889","832.4","LOUDES, FR","FM-12","99999","V020","220,1,N,0015,1","99999,9,9,N","020000,1,9,9","-0055,1","-0069,1","99999,9","01,0000,9,1",,,,,,,,,,,,,,,"99999,9,09306,1","6,1,009,1,+999,9","00,1",,"3,99,0021,1,999","SYN07607471 24970 /2203 11055 21069 39306 4//// 56009 700// 333 60005 90710 91104=",
